Country Name,Country Code,Indicator Name_x,Year,Inflation,Indicator Name_y,GDP_per_capita,Indicator Name,Exchange_Rate
Mozambique,MOZ,"Inflation, consumer prices (annual %)",2005,6.42755278070086,"Official exchange rate (LCU per US$, period average)",23.060965,GDP per capita (constant 2015 US$),391.699758163976
Mauritania,MRT,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",26.5528333333333,GDP per capita (constant 2015 US$),1418.53202144135
Mauritius,MUS,"Inflation, consumer prices (annual %)",2005,4.93717004981794,"Official exchange rate (LCU per US$, period average)",29.4962333333333,GDP per capita (constant 2015 US$),6472.87388554741
Malawi,MWI,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",118.42,GDP per capita (constant 2015 US$),410.267979592536
Malaysia,MYS,"Inflation, consumer prices (annual %)",2005,2.97507092684449,"Official exchange rate (LCU per US$, period average)",3.78709166666667,GDP per capita (constant 2015 US$),7234.02442689141
North America,NAC,"Inflation, consumer prices (annual %)",2005,2.80314943994659,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),51517.691015781
Namibia,NAM,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",6.37711666666667,GDP per capita (constant 2015 US$),3627.75059772278
New Caledonia,NCL,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",95.9188433909485,GDP per capita (constant 2015 US$),
Niger,NER,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",527.258362649626,GDP per capita (constant 2015 US$),407.190931059924
Nigeria,NGA,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",131.274333333333,GDP per capita (constant 2015 US$),1889.25175325817
Nicaragua,NIC,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",16.7333295340502,GDP per capita (constant 2015 US$),1601.48770707458
Netherlands,NLD,"Inflation, consumer prices (annual %)",2005,1.68813017869623,"Official exchange rate (LCU per US$, period average)",0.803800192161442,GDP per capita (constant 2015 US$),42411.3453838518
Norway,NOR,"Inflation, consumer prices (annual %)",2005,1.53213367609255,"Official exchange rate (LCU per US$, period average)",6.4425,GDP per capita (constant 2015 US$),73524.2549197612
Nepal,NPL,"Inflation, consumer prices (annual %)",2005,6.83633265892875,"Official exchange rate (LCU per US$, period average)",71.3675,GDP per capita (constant 2015 US$),603.190108570995
Nauru,NRU,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",1.30947333333333,GDP per capita (constant 2015 US$),4946.36830865812
New Zealand,NZL,"Inflation, consumer prices (annual %)",2005,3.03702332617012,"Official exchange rate (LCU per US$, period average)",1.42027345661433,GDP per capita (constant 2015 US$),35126.3341641095
OECD members,OED,"Inflation, consumer prices (annual %)",2005,2.47212179047864,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),32923.2108529639
Oman,OMN,"Inflation, consumer prices (annual %)",2005,1.90983553531865,"Official exchange rate (LCU per US$, period average)",0.3845,GDP per capita (constant 2015 US$),19629.0451546015
Other small states,OSS,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),9414.51217187633
Pakistan,PAK,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",59.514475,GDP per capita (constant 2015 US$),1201.23359367214
Panama,PAN,"Inflation, consumer prices (annual %)",2005,2.85588324760959,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),7935.87135060821
Peru,PER,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",3.29584166666667,GDP per capita (constant 2015 US$),3835.13219279722
Philippines,PHL,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",55.0854916666666,GDP per capita (constant 2015 US$),2037.8776605946
Palau,PLW,"Inflation, consumer prices (annual %)",2005,3.9514623522091,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),13622.5563485424
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",3.10194980033333,GDP per capita (constant 2015 US$),1875.82273480514
Poland,POL,"Inflation, consumer prices (annual %)",2005,2.18379872390258,"Official exchange rate (LCU per US$, period average)",3.23548333333333,GDP per capita (constant 2015 US$),8598.57681241557
Pre-demographic dividend,PRE,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1205.03804090255
Puerto Rico (US),PRI,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),29815.216422231
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),
Portugal,PRT,"Inflation, consumer prices (annual %)",2005,2.27716394887834,"Official exchange rate (LCU per US$, period average)",0.803800192161442,GDP per capita (constant 2015 US$),19251.7145052945
Paraguay,PRY,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",6177.9349469697,GDP per capita (constant 2015 US$),4193.2808652562
West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",2005,4.1072507071593,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),2632.24627423958
Pacific island small states,PSS,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),3337.69248464897
Post-demographic dividend,PST,"Inflation, consumer prices (annual %)",2005,2.27716394887834,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),37242.6578442336
French Polynesia,PYF,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",95.9188433909485,GDP per capita (constant 2015 US$),21661.4244664054
Qatar,QAT,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",3.64,GDP per capita (constant 2015 US$),60416.7829217551
Romania,ROU,"Inflation, consumer prices (annual %)",2005,9.01491283343835,"Official exchange rate (LCU per US$, period average)",2.91365316666667,GDP per capita (constant 2015 US$),6328.09022324183
Russian Federation,RUS,"Inflation, consumer prices (annual %)",2005,12.6853039507349,"Official exchange rate (LCU per US$, period average)",28.2844416666667,GDP per capita (constant 2015 US$),7323.38525390625
Rwanda,RWA,"Inflation, consumer prices (annual %)",2005,9.01408918092339,"Official exchange rate (LCU per US$, period average)",557.82264075,GDP per capita (constant 2015 US$),446.029809946207
South Asia,SAS,"Inflation, consumer prices (annual %)",2005,4.24634362031923,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),940.169909002097
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",2005,0.479229463955303,"Official exchange rate (LCU per US$, period average)",3.75,GDP per capita (constant 2015 US$),21838.1915349374
Sudan,SDN,"Inflation, consumer prices (annual %)",2005,8.50585075933106,"Official exchange rate (LCU per US$, period average)",2.43605833333333,GDP per capita (constant 2015 US$),1290.24438476563
Senegal,SEN,"Inflation, consumer prices (annual %)",2005,1.71133325855502,"Official exchange rate (LCU per US$, period average)",527.258362649626,GDP per capita (constant 2015 US$),1119.0505307548
Singapore,SGP,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",1.6643975,GDP per capita (constant 2015 US$),41798.4880834671
Solomon Islands,SLB,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",7.52987302483596,GDP per capita (constant 2015 US$),1755.72812344484
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",2.8895875,GDP per capita (constant 2015 US$),842.906031896422
El Salvador,SLV,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),3163.36118376833
San Marino,SMR,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",0.803800192161416,GDP per capita (constant 2015 US$),59049.5774485921
"Somalia, Fed. Rep.",SOM,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),275.457040797985
Serbia,SRB,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",66.717825,GDP per capita (constant 2015 US$),4809.13847725945
Sub-Saharan Africa (excluding high income),SSA,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1474.18236906085
South Sudan,SSD,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),
Sub-Saharan Africa,SSF,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1357.37369760768
Small states,SST,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),9371.31645669111
Sao Tome and Principe,STP,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",10.5579703333333,GDP per capita (constant 2015 US$),1089.14778798762
Suriname,SUR,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",2.73166666547869,GDP per capita (constant 2015 US$),7261.8171350196
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",2005,2.70908494588384,"Official exchange rate (LCU per US$, period average)",31.01825,GDP per capita (constant 2015 US$),11412.1593630008
Slovenia,SVN,"Inflation, consumer prices (annual %)",2005,2.45150132316474,"Official exchange rate (LCU per US$, period average)",192.705468,GDP per capita (constant 2015 US$),19102.2776603905
Sweden,SWE,"Inflation, consumer prices (annual %)",2005,0.453170852576178,"Official exchange rate (LCU per US$, period average)",7.47308833333333,GDP per capita (constant 2015 US$),46188.8411096468
Eswatini,SWZ,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",6.35932833333333,GDP per capita (constant 2015 US$),2657.98544901873
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),
Seychelles,SYC,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",5.5,GDP per capita (constant 2015 US$),11297.3118190493
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",11.225,GDP per capita (constant 2015 US$),1411.63184941498
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),
Chad,TCD,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",527.258362649626,GDP per capita (constant 2015 US$),949.086011648517
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),3131.70544851294
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),5827.0910348538
Togo,TGO,"Inflation, consumer prices (annual %)",2005,6.78292893028314,"Official exchange rate (LCU per US$, period average)",527.258362649626,GDP per capita (constant 2015 US$),630.248628319525
Thailand,THA,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",40.2201302083333,GDP per capita (constant 2015 US$),4372.25730206261
Tajikistan,TJK,"Inflation, consumer prices (annual %)",2005,7.09193244083765,"Official exchange rate (LCU per US$, period average)",3.11656666666667,GDP per capita (constant 2015 US$),618.333702588577
Turkmenistan,TKM,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),2622.61796328876
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Inflation, consumer prices (annual %)",2005,3.98805714597437,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),7152.69460430709
Timor-Leste,TLS,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),964.026614173558
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),2561.88921859948
Tonga,TON,"Inflation, consumer prices (annual %)",2005,,"Official exchange rate (LCU per US$, period average)",1.94303621693648,GDP per capita (constant 2015 US$),3880.07054158497
South Asia (IDA & IBRD),TSA,"Inflation, consumer prices (annual %)",2005,4.24634362031923,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),940.169909002097
